filename	acq_time
eeg/sub-1_ses-2_task-imagery_run-0_eeg.edf	2025-07-28T12:13:14.492693Z
eeg/sub-1_ses-2_task-imagery_run-1_eeg.edf	2025-07-28T12:13:14.520759Z
